event_id,match_id,home_team,away_team,team,opponent,player,position,shirt_number,minute,second,event_type,x,y,outcome,xg
2553,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Aliyu Balogun,CDM,15,5,58,Interception,26.03,41.26,Complete,0.0
2554,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,6,0,Shot,119.03,5.77,Off Target,0.12
2555,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Kelechi Ekong,ST,10,6,3,Shot,95.39,6.58,On Target,0.039
2556,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Sani Ibrahim,ST,8,6,4,Pass,111.26,47.94,Complete,0.0
2557,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Yusuf Sanni,CDM,1,6,14,Pass,29.56,7.05,Incomplete,0.0
2558,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Aliyu Nnamdi,CDM,14,6,16,Tackle,21.65,40.16,Complete,0.0
2559,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Yemi Yakubu,CDM,20,6,17,Interception,78.81,64.21,Complete,0.0
2560,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,6,19,Turnover,84.21,72.92,Complete,0.0
2561,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Ojo,RW,21,6,28,Dangerous Pass,76.0,23.75,Incomplete,0.0
2562,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Kelechi Ekong,ST,10,6,34,Tackle,74.69,39.95,Complete,0.0
2563,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emmanuel Oyelaran,CB,19,6,38,Pass,34.82,53.54,Complete,0.0
2564,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Aliyu Balogun,CDM,15,6,44,Shot on Target,97.03,46.51,Off Target,0.235
2565,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Yemi Yakubu,CDM,20,6,45,Dangerous Pass,103.61,66.99,Complete,0.0
2566,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Samuel Nwankwo,ST,28,6,59,Pass,113.31,51.2,Complete,0.0
2567,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Victor Okonkwo,CB,24,7,1,Pass,62.44,62.23,Incomplete,0.0
2568,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Kelechi Oyelaran,CDM,10,7,6,Interception,53.51,54.81,Complete,0.0
2569,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emmanuel Oyelaran,CB,19,7,11,Turnover,81.24,55.58,Complete,0.0
2570,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Segun Mohammed,RW,23,7,19,Corner,107.13,32.45,Complete,0.0
2571,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Olamide Abubakar,CDM,17,7,19,Progressive Pass,74.5,6.81,Complete,0.0
2572,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Sanni,CB,27,7,20,Pass,111.79,59.48,Complete,0.0
2573,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Samuel Nwankwo,ST,28,7,20,Pass,102.73,30.22,Complete,0.0
2574,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Usman,CDM,2,7,23,Turnover,67.17,5.57,Complete,0.0
2575,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Sani Ogbeide,LW,5,7,33,Interception,67.99,29.97,Complete,0.0
2576,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Yusuf Ibrahim,CDM,29,7,47,Interception,82.02,65.19,Complete,0.0
2577,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Sani Ibrahim,ST,8,7,48,Pass,9.73,39.18,Complete,0.0
2578,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Joseph Balogun,RW,5,7,49,Progressive Pass,16.76,49.8,Complete,0.0
2579,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Daniel Oyelaran,RW,25,8,1,Turnover,31.67,20.44,Complete,0.0
2580,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chibuzor Balogun,CDM,2,8,10,Shot on Target,99.49,44.0,Off Target,0.268
2581,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,8,12,Turnover,60.14,80.0,Complete,0.0
2582,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chibuzor Nnamdi,CAM,9,8,13,Successful Dribble,17.17,79.15,Complete,0.0
2583,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Olamide Abubakar,CDM,17,8,16,Shot,104.21,51.81,On Target,0.281
2584,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Sani Ibrahim,ST,8,8,30,Pass,93.95,77.47,Complete,0.0
2585,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emeka Sanni,LW,29,8,32,Shot,107.64,70.23,Off Target,0.137
2586,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Aliyu Nnamdi,CDM,14,8,42,Cross,96.74,32.44,Complete,0.0
2587,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Yusuf Sanni,CDM,1,8,46,Pass,2.47,24.21,Complete,0.0
2588,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chibuzor Nnamdi,CAM,9,8,48,Pass,88.9,51.03,Complete,0.0
2589,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Adeyemi,RB,16,9,18,Pass,111.5,45.75,Complete,0.0
2590,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Victor Okonkwo,CB,24,9,25,Pass,6.58,78.55,Complete,0.0
2591,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Wale Onuoha,LB,13,9,26,Interception,43.7,54.87,Complete,0.0
2592,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Abubakar Onuoha,RW,17,9,32,Progressive Pass,3.41,24.03,Incomplete,0.0
2593,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Samuel Nwankwo,ST,28,9,32,Pass,41.92,28.66,Incomplete,0.0
2594,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,9,37,Pass,45.02,79.39,Complete,0.0
2595,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Peter Egwuekwe,LB,28,9,37,Foul,13.28,68.02,Complete,0.0
2596,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Daniel Mohammed,RB,4,9,44,Turnover,29.56,37.69,Complete,0.0
2597,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emmanuel Oyelaran,CB,19,9,47,Pass,25.44,64.82,Complete,0.0
2598,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chibuzor Nnamdi,CAM,9,9,56,Pass,41.8,25.91,Complete,0.0
2599,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Daniel Oyelaran,RW,25,9,56,Pass,23.12,62.06,Complete,0.0
2600,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,10,0,Successful Dribble,23.23,52.53,Complete,0.0
2601,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Yusuf Sanni,CDM,1,10,10,Pass,39.7,54.38,Incomplete,0.0
2602,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Joseph Balogun,RW,5,10,16,Goal,99.98,45.65,Goal,0.369
2603,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Segun Mohammed,RW,23,10,56,Pass,65.36,4.0,Complete,0.0
2604,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,11,9,Progressive Pass,43.52,36.89,Complete,0.0
2605,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Daniel Oyelaran,RW,25,11,10,Shot,101.84,44.28,On Target,0.293
2606,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Daniel Oyelaran,RW,25,11,13,Progressive Pass,61.65,28.85,Complete,0.0
2607,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,11,42,Dangerous Pass,115.99,29.53,Complete,0.0
2608,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emeka Sanni,LW,29,11,50,Interception,77.75,35.93,Complete,0.0
2609,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Ojo,RW,21,11,52,Foul,61.3,28.27,Complete,0.0
2610,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Wale Onuoha,LB,13,12,4,Shot,92.06,33.02,Off Target,0.18
2611,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Joseph Balogun,RW,5,12,28,Pass,95.44,80.0,Complete,0.0
2612,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,12,28,Dangerous Pass,97.82,80.0,Complete,0.0
2613,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Wale Onuoha,LB,13,12,29,Successful Dribble,104.05,43.69,Complete,0.0
2614,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Daniel Mohammed,RB,4,12,30,Turnover,44.16,34.42,Complete,0.0
2615,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Kelechi Ekong,ST,10,12,30,Successful Dribble,58.77,21.13,Complete,0.0
2616,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Olamide Abubakar,CDM,17,12,41,Pass,118.88,77.11,Complete,0.0
2617,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emmanuel Oyelaran,CB,19,12,57,Pass,40.95,42.74,Complete,0.0
2618,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Samuel Nwankwo,ST,28,13,8,Interception,25.12,33.62,Complete,0.0
2619,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Aliyu Balogun,CDM,15,13,10,Foul,72.6,12.19,Complete,0.0
2620,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Kelechi Oyelaran,CDM,10,13,19,Dangerous Pass,83.18,55.21,Incomplete,0.0
2621,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Ojo,RW,21,13,21,Tackle,66.03,48.13,Complete,0.0
2622,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Daniel Oyelaran,RW,25,13,23,Pass,14.4,57.63,Complete,0.0
2623,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,13,26,Pass,0.69,36.14,Incomplete,0.0
2624,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Emmanuel Onuoha,CB,3,13,52,Dangerous Pass,102.48,37.99,Complete,0.0
2625,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Chukwu,CAM,24,13,52,Successful Dribble,44.58,43.41,Complete,0.0
2626,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chibuzor Balogun,CDM,2,13,52,Interception,50.27,37.94,Complete,0.0
2627,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Olamide Abubakar,CDM,17,13,55,Pass,63.42,0.0,Complete,0.0
2628,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Olamide Abubakar,CDM,17,13,56,Pass,93.39,65.75,Incomplete,0.0
2629,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Sanni,CB,27,14,1,Successful Dribble,111.97,49.49,Complete,0.0
2630,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Abubakar Onuoha,RW,17,14,5,Foul,68.8,66.79,Complete,0.0
2631,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Sanni,CB,27,14,8,Tackle,85.15,13.58,Complete,0.0
2632,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,14,10,Yellow Card,23.51,33.55,Complete,0.0
2633,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Joseph Balogun,RW,5,14,10,Tackle,80.82,49.17,Complete,0.0
2634,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Kelechi Oyelaran,CDM,10,14,19,Pass,31.94,23.04,Complete,0.0
2635,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Segun Mohammed,RW,23,14,32,Pass,86.54,19.1,Complete,0.0
2636,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emeka Sanni,LW,29,14,42,Foul,10.71,43.92,Complete,0.0
2637,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Peter Egwuekwe,LB,28,14,43,Pass,56.21,47.84,Complete,0.0
2638,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Usman,CDM,2,14,46,Turnover,11.4,19.07,Complete,0.0
2639,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Wale Onuoha,LB,13,14,46,Pass,118.87,80.0,Complete,0.0
2640,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Aliyu Balogun,CDM,15,14,53,Pass,60.05,32.73,Complete,0.0
2641,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Chukwu,CAM,24,14,55,Interception,42.21,67.86,Complete,0.0
2642,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Adeyemi,RB,16,15,9,Cross,85.59,25.39,Complete,0.0
2643,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Daniel Oyelaran,RW,25,15,16,Pass,24.06,44.82,Complete,0.0
2644,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Aliyu Nnamdi,CDM,14,15,24,Turnover,23.98,25.95,Complete,0.0
2645,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,15,29,Turnover,73.6,67.05,Complete,0.0
2646,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Usman,CDM,2,15,31,Pass,99.63,33.14,Complete,0.0
2647,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Olamide Abubakar,CDM,17,15,39,Pass,32.36,52.07,Complete,0.0
2648,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Daniel Oyelaran,RW,25,15,43,Pass,94.26,44.13,Complete,0.0
2649,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Usman,CDM,2,15,45,Big Chance,101.64,11.36,On Target,0.372
2650,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Abubakar Onuoha,RW,17,16,8,Interception,49.38,21.43,Complete,0.0
2651,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emmanuel Oyelaran,CB,19,16,13,Interception,68.18,46.51,Complete,0.0
2652,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,16,18,Pass,74.64,39.15,Incomplete,0.0
2653,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Emmanuel Onuoha,CB,3,16,57,Interception,44.97,59.7,Complete,0.0
2654,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,17,0,Successful Dribble,90.44,55.86,Complete,0.0
2655,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Wale Onuoha,LB,13,17,22,Tackle,42.46,60.86,Complete,0.0
2656,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Aliyu Nnamdi,CDM,14,17,23,Pass,38.1,50.96,Complete,0.0
2657,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Yemi Yakubu,CDM,20,17,24,Progressive Pass,75.95,42.97,Complete,0.0
2658,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Aliyu Nnamdi,CDM,14,17,28,Interception,77.98,40.48,Complete,0.0
2659,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emeka Sanni,LW,29,17,48,Dangerous Pass,80.67,52.31,Incomplete,0.0
2660,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Chukwu,CAM,24,18,20,Successful Dribble,11.34,44.29,Complete,0.0
2661,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,18,23,Interception,20.36,37.71,Complete,0.0
2662,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chibuzor Nnamdi,CAM,9,18,23,Yellow Card,90.79,48.07,Complete,0.0
2663,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Adeyemi,RB,16,18,32,Turnover,61.81,28.95,Complete,0.0
2664,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Chukwu,CAM,24,18,35,Pass,82.19,37.0,Incomplete,0.0
2665,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Victor Okonkwo,CB,24,18,40,Turnover,58.71,41.39,Complete,0.0
2666,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Abubakar Onuoha,RW,17,18,50,Tackle,64.39,64.37,Complete,0.0
2667,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emeka Sanni,LW,29,19,4,Turnover,49.54,17.92,Complete,0.0
2668,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Sani Ogbeide,LW,5,19,7,Pass,93.82,43.87,Complete,0.0
2669,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Adeyemi,RB,16,19,17,Pass,76.55,71.03,Incomplete,0.0
2670,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emmanuel Oyelaran,CB,19,19,18,Offside,38.21,37.5,Complete,0.0
2671,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Chukwu,CAM,24,19,25,Progressive Pass,75.64,19.52,Complete,0.0
2672,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Segun Mohammed,RW,23,19,26,Pass,55.69,26.69,Complete,0.0
2673,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emmanuel Oyelaran,CB,19,19,35,Progressive Pass,111.36,59.31,Complete,0.0
2674,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Yusuf Sanni,CDM,1,19,43,Foul,52.87,1.48,Complete,0.0
2675,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chibuzor Nnamdi,CAM,9,19,53,Successful Dribble,104.98,66.18,Complete,0.0
2676,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Kelechi Oyelaran,CDM,10,19,54,Dangerous Pass,96.08,40.93,Incomplete,0.0
2677,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Samuel Nwankwo,ST,28,19,57,Pass,33.49,27.42,Incomplete,0.0
2678,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Daniel Oyelaran,RW,25,20,3,Pass,110.23,31.81,Complete,0.0
2679,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emeka Sanni,LW,29,20,3,Pass,44.31,12.25,Complete,0.0
2680,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Aliyu Balogun,CDM,15,20,5,Turnover,31.72,36.17,Complete,0.0
2681,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Usman,CDM,2,20,5,Shot,96.41,16.97,On Target,0.134
2682,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Segun Mohammed,RW,23,20,11,Pass,103.84,59.36,Complete,0.0
2683,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Kelechi Ekong,ST,10,20,15,Tackle,38.85,42.09,Complete,0.0
2684,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Victor Okonkwo,CB,24,20,17,Dangerous Pass,73.17,66.14,Complete,0.0
2685,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Victor Okonkwo,CB,24,20,30,Pass,61.21,51.0,Complete,0.0
2686,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chibuzor Balogun,CDM,2,20,32,Shot on Target,93.82,53.0,Off Target,0.175
2687,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Joseph Balogun,RW,5,20,35,Pass,79.9,44.7,Incomplete,0.0
2688,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Peter Egwuekwe,LB,28,20,42,Corner,105.32,39.65,Complete,0.0
2689,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Yemi Yakubu,CDM,20,20,53,Foul,64.2,80.0,Complete,0.0
2690,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Aliyu Balogun,CDM,15,20,54,Dangerous Pass,75.68,45.83,Incomplete,0.0
2691,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Yemi Yakubu,CDM,20,20,57,Tackle,22.92,65.34,Complete,0.0
2692,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Segun Mohammed,RW,23,21,0,Tackle,37.06,48.32,Complete,0.0
2693,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Victor Okonkwo,CB,24,21,0,Pass,14.0,9.97,Complete,0.0
2694,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chibuzor Balogun,CDM,2,21,3,Pass,91.95,33.49,Complete,0.0
2695,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emeka Sanni,LW,29,21,8,Interception,38.83,0.0,Complete,0.0
2696,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Adeyemi,RB,16,21,9,Progressive Pass,78.2,68.46,Complete,0.0
2697,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,21,12,Foul,49.27,29.09,Complete,0.0
2698,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Yusuf Sanni,CDM,1,21,15,Pass,112.95,40.73,Complete,0.0
2699,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emmanuel Oyelaran,CB,19,21,16,Tackle,10.19,61.02,Complete,0.0
2700,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Yusuf Sanni,CDM,1,21,19,Successful Dribble,5.11,59.34,Complete,0.0
2701,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,21,24,Progressive Pass,99.91,42.84,Complete,0.0
2702,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Yusuf Sanni,CDM,1,21,42,Progressive Pass,19.64,31.23,Complete,0.0
2703,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Kelechi Ekong,ST,10,21,44,Offside,34.03,42.13,Complete,0.0
2704,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Wale Onuoha,LB,13,21,51,Dangerous Pass,104.89,54.57,Complete,0.0
2705,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Abubakar Onuoha,RW,17,21,52,Tackle,14.15,53.34,Complete,0.0
2706,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Wale Effiong,CB,11,21,54,Progressive Pass,4.64,6.37,Incomplete,0.0
2707,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Adeyemi,RB,16,22,18,Progressive Pass,1.59,17.98,Incomplete,0.0
2708,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Usman,CDM,2,22,33,Shot,117.83,70.45,On Target,0.161
2709,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,22,38,Tackle,61.3,17.98,Complete,0.0
2710,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emeka Sanni,LW,29,22,44,Tackle,58.47,18.8,Complete,0.0
2711,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Emmanuel Onuoha,CB,3,22,44,Successful Dribble,49.85,3.57,Complete,0.0
2712,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Abubakar Onuoha,RW,17,22,46,Pass,55.54,52.05,Complete,0.0
2713,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Kelechi Ekong,ST,10,22,52,Tackle,40.49,75.38,Complete,0.0
2714,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Joseph Balogun,RW,5,23,2,Progressive Pass,26.95,58.03,Complete,0.0
2715,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Daniel Oyelaran,RW,25,23,4,Progressive Pass,72.19,35.43,Incomplete,0.0
2716,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Chukwu,CAM,24,23,11,Tackle,26.45,40.16,Complete,0.0
2717,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,23,11,Successful Dribble,32.31,48.62,Complete,0.0
2718,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Emeka Sanni,LW,29,23,18,Interception,87.75,56.0,Complete,0.0
2719,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Kelechi Oyelaran,CDM,10,23,26,Corner,111.51,0.0,Complete,0.0
2720,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Victor Okonkwo,CB,24,23,30,Successful Dribble,65.23,56.98,Complete,0.0
2721,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Ojo,RW,21,23,32,Tackle,84.25,47.34,Complete,0.0
2722,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,23,33,Turnover,30.96,56.33,Complete,0.0
2723,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Sanni,CB,27,23,58,Progressive Pass,106.15,28.81,Complete,0.0
2724,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Adewale Usman,CDM,26,24,2,Successful Dribble,45.27,72.88,Complete,0.0
2725,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Peter Egwuekwe,LB,28,24,7,Progressive Pass,93.11,53.53,Complete,0.0
2726,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Sanni,CB,27,24,15,Tackle,18.19,47.27,Complete,0.0
2727,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Kelechi Oyelaran,CDM,10,24,21,Tackle,54.5,46.68,Complete,0.0
2728,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Chidi Ojo,RW,21,24,27,Interception,31.43,74.16,Complete,0.0
2729,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,24,36,Pass,25.92,44.42,Incomplete,0.0
2730,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Olamide Abubakar,CDM,17,24,41,Progressive Pass,11.72,36.67,Incomplete,0.0
2731,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Godwin Sanni,LW,8,25,5,Successful Dribble,66.62,69.4,Complete,0.0
2732,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chibuzor Nnamdi,CAM,9,25,8,Progressive Pass,34.88,33.86,Complete,0.0
2733,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Sani Ogbeide,LW,5,25,18,Tackle,48.96,67.46,Complete,0.0
2734,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Chidi Adeyemi,RB,16,25,42,Pass,79.76,39.33,Complete,0.0
2735,4,Nasarawa United,Enyimba,Enyimba,Nasarawa United,Wale Effiong,CB,11,25,44,Progressive Pass,62.42,45.82,Complete,0.0
2736,4,Nasarawa United,Enyimba,Nasarawa United,Enyimba,Yusuf Sanni,CDM,1,26,4,Interception,88.0,38.93,Complete,0.0
